session_id,target
1,0.0020683194698948356
2,4.283878052043751e-09
3,1.841958797810835e-08
4,2.098035525470019e-08
5,3.010511562511198e-05
6,0.00017993518236892063
7,0.00042404477633183643
8,0.00011119942036841582
9,0.0007223164886315699
10,0.10353867326086576
11,2.875566228398523e-05
12,8.646887929448537e-05
13,0.0004101840314759502
14,0.35912819097970783
15,4.413357034696001e-05
16,0.0036380225661238738
17,0.015168977996503531
18,3.146226912925401e-05
19,0.0008818143597854525
20,2.5227933811093523e-07
21,0.0633818827756179
22,4.722546667349775e-08
23,2.7747482840088425e-05
24,0.0003088269137087479
25,0.07172674324017296
26,4.103781661141762e-09
27,0.0005753677355643343
28,3.5888436458345297e-07
29,0.014410515839864187
30,9.827324945017013e-05
31,0.014034216218433765
32,0.04391792911345832
33,0.000546894680091912
34,8.165480248115077e-08
35,0.013463982454631986
36,0.0003165387711400511
37,5.91802481611e-09
38,1.2444366220282374e-08
39,9.827324945017013e-05
40,2.7429956459873736e-05
41,0.00039712938829318604
42,0.001221262125413785
43,1.6996767665293312e-06
44,1.4154496977776632e-05
45,0.2482939432762918
46,7.956355301531772e-06
47,0.009006648935107883
48,0.000597950454997561
49,2.469976984497138e-05
50,8.368944253539424e-06
51,1.2263038355646946e-07
52,5.85051890065596e-06
53,0.03590042673536024
54,0.00010148172388577494
55,5.9139770725620355e-06
56,0.0016555325898662062
57,1.160195921207283e-06
58,1.2401061124772226e-05
59,1.4957955407759687e-05
60,6.53876814805761e-06
61,8.174843984838341e-06
62,0.0012195810630329855
63,1.303165003437041e-05
64,3.092627381933157e-05
65,6.615637409329799e-06
66,1.0943292798734598e-07
67,0.00018226300251948083
68,0.00014846762575094073
69,0.09160213524927453
70,0.0001220124717753373
71,0.00024721163872176705
72,1.4957955407759687e-05
73,0.029446150893618035
74,4.283878052043751e-09
75,2.6870490607605917e-05
76,0.0003426658664290877
77,0.00013664633076826627
78,0.0013760758066258228
79,6.738865241335525e-06
80,0.00011197287003111918
81,2.177210010252793e-05
82,3.184499182456075e-05
83,3.430692709520357e-08
84,0.25262268447990754
85,1.3144007510134826e-05
86,5.72350188473603e-07
87,0.0010302923163863953
88,0.0005796799160863261
89,0.0002563248403770672
90,0.01779497678148504
91,0.00012242280896358776
92,9.385626816523781e-06
93,0.03256350943280568
94,0.0007687819996600155
95,0.03879063052381399
96,3.075721674303784e-08
97,9.007468951372919e-05
98,5.896073315516846e-05
99,1.9582616128826937e-05
100,9.805233670358375e-05
101,0.00040736387817786116
102,0.07096012899390292
103,0.0021893855583235834
104,0.002363107743171559
105,3.454094854268692e-06
106,0.00025579773559472683
107,0.00026845509569877114
108,1.9384776000080938e-05
109,1.738642136211856e-05
