session_id,target
1,0.009226681884877306
2,5.612012455262033e-05
3,1.7860512671359472e-05
4,0.00044433327149042974
5,0.001016312655435203
6,0.006520702296841935
7,0.013337034843174648
8,0.004730521058163808
9,0.006721063865225022
10,0.05034489441131042
11,0.001433756715376139
12,0.001113712879630804
13,0.0032291577981538597
14,0.21186391633980156
15,0.0035398448192565865
16,0.011074313173141856
17,0.008328285539591791
18,0.0009405892768573404
19,0.005163575834186376
20,0.00011633894161335605
21,0.040836848769602196
22,0.00017969289763101163
23,0.0008388921830214133
24,0.007853507278801682
25,0.05754691020471301
26,0.00021426933569977072
27,0.008931480942493481
28,0.0004470386921531163
29,0.009936456529194105
30,0.00271812055672324
31,0.00811398205444531
32,0.022980011083199484
33,0.006582080577782433
34,0.00020976214986793976
35,0.00902953459094565
36,0.0014833670408698348
37,0.0001191287729284095
38,8.802108814292081e-05
39,0.00271812055672324
40,0.0009044762105058724
41,0.006808424025622151
42,0.0018963331932591247
43,0.0010386822614805885
44,0.0004433072658957421
45,0.0427261216750593
46,0.0007321824720060776
47,0.015377080844609942
48,0.0036550233841392147
49,0.001340997366296311
50,0.002509549749245331
51,0.00015743249330595974
52,0.00064121983310497
53,0.02695630361769458
54,0.0023959463594940725
55,0.002684675729594395
56,0.016911727203286687
57,0.00035009767055300587
58,0.004083281835954955
59,0.0004167652658259256
60,0.00016208541511461062
61,0.0019669095797584498
62,0.016447369262953405
63,0.0019232801807363956
64,0.0054087988872984225
65,0.000341060521627659
66,0.00014153917255399815
67,0.010771399469364742
68,0.0017065489200634618
69,0.0582795839091329
70,0.005242770490302345
71,0.0026379046484518746
72,0.0004167652658259256
73,0.03812525127718072
74,5.612012455262033e-05
75,0.0009120050652674585
76,0.0038064839759743107
77,0.007846226208714729
78,0.004264341911256109
79,0.0012769293119772689
80,0.0008512169650998812
81,0.0028058555089690144
82,0.003331963607116394
83,0.00035198728430231477
84,0.16365753275169306
85,0.000723396798707103
86,0.00018690441172214192
87,0.00807838114350383
88,0.0033484573063190725
89,0.00857474144496523
90,0.04587947179598957
91,0.00244963602122851
92,0.0002928675556737792
93,0.03710328590707725
94,0.008982347153630223
95,0.02756254495725338
96,7.926413510275733e-05
97,0.0042745256078109565
98,0.002516775642875494
99,0.0025244799700274954
100,0.0013959557226557813
101,0.008520086511390926
102,0.04251366215200915
103,0.01371909143446233
104,0.01123320889120083
105,0.0007376961118728601
106,0.004700510887830913
107,0.010345131507624747
108,0.0005084552342489154
109,0.0016943930391529935
110,0.002515865077187239
111,0.004392879350917026
112,0.00038635753893952147
113,0.010503982204954262
114,0.00036745482460164117
115,0.004576569278202305
116,0.0007556616704588956
117,0.00868992645845642
118,0.010248395608452738
119,0.0023399716494503695
120,0.0036849671517916816
121,0.0014287608496972757
122,0.00271812055672324
123,0.004106638928756756
124,0.0007169356608790568
125,0.003253053556453518
126,0.00012560708332787446
127,8.933193848376743e-05
128,0.009160550542123988
129,0.0054719480926047875
130,0.007789936761660008
131,0.007023524522919342
132,0.013337034843174648
133,0.002449791280736972
134,0.0009045066418665701
135,0.0006731814318158908
136,0.005408798887298418
137,0.008230456816186367
138,0.008612960993425772
139,0.00031044476238744484
140,0.007702973204722654
141,3.255192793523609e-05
142,0.007815678365952098
143,0.008499712902426411
144,0.01495968742324555
145,5.612012455262033e-05
146,0.014618602077882592
147,0.010908162854531899
148,0.009771305313970627
149,0.011214158863467393
150,0.049742930427935955
151,0.0007673275607787833
152,0.01613245072273227
153,0.0040195671943933095
154,0.00587020442552286
155,0.0013147253162773718
156,0.002426151324617082
157,0.0048889543547686225
158,0.005408798887298418
159,0.00016122233953063536
160,0.00271812055672324
161,0.008933594268004531
162,0.00022880826562401223
163,0.0011795648625464008
164,0.006835747304906057
165,0.00031024406443284317
166,0.0020597620359087262
167,0.020044274893454134
168,0.011214158863467393
169,0.00947721242835608
170,0.0008377779417693135
171,0.011218238330164288
172,0.000982357544803401
173,0.0023823944655544244
174,0.001435680185356735
175,0.08464104842071819
176,0.0070891295466328315
177,0.015902535064231445
178,7.62241361672413e-05
179,0.0007776894238708936
180,0.005019498038341928
181,0.003850669661203909
182,0.037549493001824544
183,0.0017413318376463859
184,0.0003501423685028884
185,0.0068901253441543825
186,0.0019444163170030718
187,0.0009036167647801087
188,0.0001409278609688847
189,0.009874650595830651
190,0.0012625393257925833
191,0.010172508140733099
192,0.003090101653967401
193,0.008991218575026874
194,0.016454325656578516
195,0.005489005529442204
196,4.1565566069121515e-05
197,0.004586394233769995
198,0.010298705016598525
199,0.007049000342803893
200,0.0004103586743794243
201,0.0007321824720060776
202,0.014890155858863061
203,0.00012560708332787446
204,0.006219620357922494
205,0.005941073957711903
206,2.9489328644662765e-05
207,0.00394012692815534
208,0.0472709358986839
209,0.00020578593917938535
210,0.0056650166731550405
211,0.0010169449887387806
